"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code","acquisition_number"
"2747923","Marketside","","12 oz","","2025-04-09","","2481421","","Ellicott City","Walmart","MD","94346 13585","CY125KN"
"2747925","Great Value","","48 oz","","2025-04-09","","39856","","Ellicott City","Walmart","MD","78742 32995","CY125KO"
"2747927","Ruby Seas","","1 lb","","2025-03-21","","L27112023","","Hunt Valley","Wegmans","MD","66056 24016","CY125LJ"
"2747929","","","2.35 lb","","2025-03-25","","","","Woodstock","Weis","MD","","CY125LK"
"2747931","","","1.31lb","","2025-03-29","","","","Bluefield","Food City","VA","","CY125LL"
"2747933","","","2.32 lb","","2025-04-01","","992704","","Blacksburg","Kroger","VA","","CY125LM"
"2747935","","","6.34 lb","","2025-04-09","","","","Greenbelt","Safeway","MD","","CY125LN"
"2747937","Ocean Choice International","","4 lb","","2025-04-11","","","","","Online Wild Fork Foods","","","CY125LO"
"2747939","Pana Pesca","","10.6 oz","","2025-03-20","","00474","","Greenbelt","Giant","MD","14583 62441","CY125KD"
"2747941","Tong Tong Bay","","2.5 lb","","2025-03-21","","","","Catonsville","Hmart","MD","46034 03113","CY125KE"
"2747943","Tong Tong Bay","","16 oz","","2025-03-21","","","","Catonsville","Hmart","MD","46034 03704","CY125KF"
"2747945","Sonaco","","12 oz","","2025-03-21","","","","Catonsville","Hmart","MD","935091 139792","CY125KG"
"2747947","","","2.65 lb","","2025-03-21","","","","Catonsville","Hmart","MD","","CY125KH"
"2747949","Sea Legend","","1 lb","","2025-03-25","","02794MA","","Ellicott City","Safeway","MD","29926 00580","CY125KI"
"2747951","Nature's Promise","","12 oz","","2025-03-20","","","","Greenbelt","Giant","MD","88267 15257","CY125K7"
"2747953","","","2.32 lb","","2025-03-23","","","","Christiansburg","Kroger","VA","268888 423186","CY125K8"
"2747955","Wegmans","","32 oz","","2025-03-21","","","","Hunt Valley","Wegmans","MD","77890 43096","CY125K9"
"2747957","Weis By Nature","","12 oz","","2025-03-25","","","","Woodstock","Weis","MD","41497 04684","CY125KA"
"2747959","Open Nature","","12 oz","","2025-03-25","","479927 S6304","","Ellicott City ","Safeway","MD","79893 12702","CY125KB"
"2747961","Earth Fare","","2.22 lb","","2025-04-01","","","","Christiansburg","Earth Fare","VA","2088883035508","CY125KC"
"2747963","Arctic Shores Seafood Company","","12 oz","","2025-03-06","","35127","","College Park","Shoppers","MD","41130 81197","CY125M1"
"2747965","","","12 oz","","2025-03-06","","","","Beltsville","Aldi","MD","4 061462 945571","CY125M2"
"2747967","Nature's Promise","","12 oz","","2025-03-20","","4648","","Greenbelt","Giant","MD","88267 15256","CY125M3"
"2747969","Food Lion","","12 oz","","2025-03-24","","1637652","","Christiansburg","Food Lion","VA","358260 82039","CY125M4"
"2747971","Wegmans","","32 oz","","2025-03-21","","4216134","","Hunt Valley","Wegmans","MD","77890 39106","CY125M5"
"2747973","Weis By Nature","","12 oz","","2025-03-25","","8003601","","Woodstock","Weis","MD","41497 04680","CY125M6"
"2747975","","","3.1 lb","","2025-01-13","","","","Baltimore","Giant","MD","","CY125IV"
"2747977","","","3.25 lb","","2025-01-13","","","","College Park","MOM's","MD","","CY125IW"
"2747979","For You","","16 oz","","2025-01-21","","","","Christiansburg","Walmart","VA","33383700502","CY125IX"
"2747981","","","3.34 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125IY"
"2747983","","","3 ea","","2025-01-24","","","","Baltimore","Eddie's Market","MD","","CY125IZ"
"2747985","","","4.59 lb","","2025-01-27","","","","Blacksburg","Oasis","VA","","CY125J0"
"2747987","","","2.63 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125J1"
"2747989","","","3.19 lb","","2025-01-30","","","","College Park","Shoppers","MD","","CY125J2"
"2747991","Sol ","","4 melons","","","","","","Christiansburg","Aldi","VA","07375 03421","CY125AJ"
"2747993","Melon 1","","2 melons","","","","","","Blacksburg","Kroger","VA","33383 40240","CY125AK"
"2747995","Reyna Farms","","2 melons","","","","","","Blacksburg","Food Lion","VA","26872 01542","CY125AL"
"2747997","Mel-Cab Produce","","2 melons","","","","","","Blacksburg","Food Lion","VA","516760 0200","CY125AM"
"2747999","Jackson Farming Company","","1 melon","","","","","","Blacksburg","Kroger","VA","896071002001","CY125AN"
"2748001","Sun Fresh Farms, Inc.","","1 melon","","","","","","Christiansburg","Walmart","VA","13648 01000 ","CY125AO"
"2748003","Melon 1","","1 melon","","","","","","Blacksburg","Kroger","VA","33383 40240 ","CY125AP"
"2748005","Dulcinea ","","1 melon","","2024-10-14","","","","Blacksburg","Kroger","VA","8 27575 20007 5","CY125AQ"
"2748007","Sol","","4 melons","","","","","","Christiansburg","Aldi","VA","07375 03421","CY125AR"
"2748009","Melon 1","","2 melons","","","","","","Blacksburg","Kroger","VA","33383 40240","CY125AS"
"2748011","Reyna Farms","","2 melons","","","","","","Blacksburg","Food Lion","VA","26872 01542","CY125AT"
"2748013","Mel-Cab Produce","","2 melons","","","","","","Blacksburg","Food Lion","VA","516760 0200","CY125AU"
"2748015","Jackson Farming Company","","1 melon","","","","","","Blacksburg","Kroger","VA","896071002001","CY125AV"
"2748017","Sun Fresh Farms, Inc.","","1 melon","","","","","","Christiansburg","Walmart","VA","13648 01000 ","CY125AW"
"2748019","Melon 1","","1 melon","","","","","","Blacksburg","Kroger","VA","33383 40240 ","CY125AX"
"2748021","Dulcinea","","1 melon","","2024-10-14","","","","Blacksburg","Kroger","VA","8 27575 20007 5","CY125AY"
"2759007","none (Kroger)","","2 lb","","2025-01-27","","","","Christianburg","Kroger","VA","","CY125G6"
"2759009","none (Giant)","","2.61 lb","","2025-05-12","","","","Greenbelt","Giant","MD","0204745 013022","CY125M9"
"2759011","none (MOM's Organic Market)","","2.42 lb","","2025-05-12","","","","College Park","MOM's Organic Market","MD","","CY125MA"
"2759013","none (Whole Foods)","","2.47 lb","","2025-05-13","","","","RiveRdale Park","Whole Foods Market","MD","","CY125MB"
"2759015","Essential Everyday","","5 oz","","2025-05-12","","","","College Park","Shoppers","MD","41303041567","CY125MC"
"2759017","Signature Select","","30 oz","","2025-05-13","","","","Greenbelt","Safeway","MD","21130981441","CY125MD"
"2759019","Ocean Spray","","12 oz","","2025-05-13","","","","Greenbelt","Safeway","MD","31200294500","CY125ME"
"2759021","365 Whole Foods Market","","8 oz","","2025-05-13","","","","RiveRdale Park","Whole Foods Market","MD","99482434366","CY125MF"
"2759023","TerraFresh Organics","","4 ea","","2025-06-16","","","","Greenbelt","Safeway","MD","85000998458","CY125MG"
"2759025","Paramount Citrus","","4 ea","","2025-06-16","","","","College Park","Shoppers","MD","","CY125MH"
"2759027","Wonderful Citrus","","1 Bag - Qty 6 ea","","2025-06-16","","","","College Park","Shoppers","MD","72240598883","CY125MI"
"2759029","None (MOM's Organic Market)","","3.27 lb","","2025-06-16","","","","College Park","MOM's Organic Market","MD","94296","CY125MJ"
"2759031","Sunsweet","","16 oz","","2025-05-21","","","","Laurel","Giant","MD","802763028853","CY125MK"
"2759033","Essential Everyday","","16 oz","","2025-05-28","","","","College Park","Shoppers","MD","41303069158","CY125ML"
"2759035","Southern Grove","","18 oz","","2025-05-28","","","","Beltsville","Aldi","MD","4099100146004","CY125MM"
"2759037","Wegmans","","16oz","","2025-05-29","","","","Owning Mill","Wegmans","MD","77890510544","CY125MN"
"2759039","Sun-Maid","","12 oz","","2025-05-21","","","","Laurel","Giant","MD","41143151600","CY125MO"
"2759041","Suraj","","7 oz","","2025-05-21","","","","Laurel","Big Bazaar","MD","819228012371","CY125MP"
"2759043","Wegmans","","10 oz","","2025-05-29","","","","Owning Mill","Wegmans","MD","64777854693","CY125MQ"
"2759045","Go Raisins","","7 oz","","2025-05-22","","","","College Park","MOM's Organic Market","MD","739446403631","CY125MR"
"2759047","Essential Everyday","","20 oz","","2025-05-12","","","","College Park","Shoppers","MD","41303018606","CY125MS"
"2759049","Sun-Maid","","20 oz","","2025-05-12","","","","College Park","Shoppers","MD","4114312870","CY125MT"
"2759051","Newman's Own","","15 oz","","2025-05-12","","","","College Park","MOM's Organic Market","MD","884284040255","CY125MU"
"2759053","Cadia","","15 oz","","2025-05-12","","","","College Park","MOM's Organic Market","MD","815369010443","CY125MV"
"2759055","Simple Truth","","12 oz","","2025-06-05","","","","Laurel","Harris Teeter","MD","11110014771","CY125MW"
"2759057","Pictsweet Farms","","8 oz","","2025-06-05","","","","Laurel","Harris Teeter","MD","70560978712","CY125MX"
"2759059","Signature Select","","12 oz","","2025-06-06","","","","Greenbelt","Safeway","MD","21130340729","CY125MY"
"2759061","Seapoint Farms","","","","2025-06-06","","","","Greenbelt","","MD","","CY125MZ"
"2759063","Bush's Best","","1-55 oz","","2025-07-14","","1134517 A LC 4295 19:54","","Laurel ","Harris Teeter","MD","39400016175","CY125N0"
"2759065","B&M Original","","2-28 oz","","2025-07-15","","","","Greenbelt ","Safeway","MD","047800330449","CY125N1"
"2759067","Harris Teeter","","2-28 oz","","2025-07-14","","","","Laurel ","Harris Teeter","MD","072036290137","CY125N2"
"2759069","Great Value","","2-28 oz","","2025-07-17","","BAK3J RVB T34A31 E2725 ","","Laurel ","Walmart","MD","07874222891","CY125N3"
"2759071","Giant","","2-28 oz","","2025-07-16","","20:14 45022 HBHS","","Greenbelt ","Giant","MD","688267005886","CY125N4"
"2759073","Signature Select","","2-28 oz","","2025-07-15","","BAK3J RVB V38A31 C0425","","Greenbelt ","Safeway","MD","021130170241","CY125N5"
"2759075","Wegmans","","2-28 oz","","2025-07-16","","08:06 14172 HBSUB","","Hunt Valley","Wegmans","MD","077890440308","CY125N6"
"2759077","Bush's","","2-28 oz","","2025-10-28","","1136177 P ZZ 8255 21:02","","Christiansburg","Walmart","VA","039400016359","CY125N7"
"2759079","B&M","","2-28 oz","","2025-10-30","","O5H26 4BGVO 21:16/16:42","","","Amazon (online)","","047800330517","CY125N8"
"2759081","Kroger","","2-28 oz","","2025-10-29","","VBK3J YDJ K22A33 H1225; VBK3J YDJ K24A33 H1225","","Christiansburg","Kroger","VA","01111142801","CY125N9"
"2759083","Giant","","2-28 oz","","2025-11-09","","25057 HNP OU 11:13/ 11:14","","Germantown","Giant","MD","688267143380","CY125NB"
"2759085","Safeway Signature Select","","2-28 oz","","2025-11-09","","S1198","","Germantown","Safeway","MD","021130170265","CY125NC"
"2759087","Wegmans","","2-28 oz","","2025-11-09","","15199 HNP OU 08:36","","Germantown","Wegmans","MD","077890112564","CY125ND"
"2759089","Old El Paso ","","1- 31oz","","2025-11-10","","22A2 230 05825 230 FF 1208","","Christiansburg","Kroger","VA","046000821313","CY125NE"
"2759091","Rosarita","","1-30 oz","","2025-10-29","","2105510320RB10: 00N","","Christiansburg","Kroger","VA","044300106376","CY125NF"
"2759093","La Preferida","","3-16 oz","","2025-11-10","","RF513J","","Christiansburg","Kroger","VA","071524102945","CY125NG"
"2759095","Great Value","","3-16 oz","","2025-11-06","","22A2 R00 27025 1400 FF 1726","","Christiansburg","Walmart","VA","078742142210","CY125NH"
"2759097","Safeway Signature Select","","2-16 oz","","2025-11-09","","S5205 1400A13625 L2 08:41/ 09:41","","Germantown","Safeway","MD","021130341108","CY125NJ"
"2759099","Kroger","","2-31 oz","","2025-10-29","","RFBTD 09:46","","Christiansburg","Kroger","VA","011110865151","CY125NK"
"2759101","Old El Paso ","","3-16 oz","","2025-10-29","","22B2 234 16425 234 FF 0727 (0726)","","Christiansburg","Kroger","VA","046000843513","CY125NL"
"2759103","Rosarita","","3-16 oz","","2025-10-29","","2105515520VB10:51L (57L)","","Christiansburg","Kroger","VA","044300106253","CY125NM"
"2759105","La Preferida","","2-16 oz","","2025-10-30","","OBEANM 11:0/ 13:18","","","Amazon (online)","","071524100279","CY125NN"
"2759107","Goya","","3-16 oz","","2025-09-28","","1T2901","","Hunt Valley","Wegmans","MD","041331029018","CY125NO"
"2759109","Wegmans","","3-16 oz","","2025-09-28","","B4 FP0AB5CSM","","Hunt Valley","Wegmans","MD","077890447642","CY125NP"
"2759111","Safeway Signature Select","","2-16 oz","","2025-11-09","","S1198 ","","Germantown","Safeway","MD","021130341122","CY125NQ"
"2759113","Kroger","","3-16 oz","","2025-10-29","","VEGBN","","Christiansburg","Kroger","VA","01110865076","CY125NR"
"2759115","Kraft","","2-30 oz","","2025-07-15","","05:20 CP03","","Greenbelt ","Safeway","MD","02100002632","CY125NS"
"2759117","Hellman's","","1-48 oz","","2025-07-14","","CFA 23:02","","Laurel ","Harris Teeter","MD","048001265240","CY125NT"
"2759119","Duke's ","","1-48 oz","","2025-07-14","","07:54 2511911 12","","Laurel ","Harris Teeter","MD","052500050061","CY125NU"
"2759121","Great Value","","1-48 oz","","2025-07-17","","42F05285 22:10","","Laurel ","Walmart","MD","078742194998","CY125NV"
"2759123","Giant","","2-30 oz","","2025-07-16","","1BM04285 15:05","","Greenbelt ","Giant","MD","688267059841","CY125NW"
"2759125","Signature Select","","2-30 oz","","2025-07-15","","S2029/1BM02185 11:53","","Greenbelt ","Safeway","MD","021130477326","CY125NX"
"2759127","Harris Teeter","","2-30 oz","","2025-09-03","","24310M 17 06:45 ","","Laurel ","Harris Teeter","MD","072036744388","CY125NY"
"2759129","Wegmans","","2-30 oz","","2025-07-16","","25142M 17 13:56","","Hunt Valley","Wegmans","MD","077890556047","CY125NZ"
"2759131","Kraft","","3- 16 fl oz","","2025-11-03","","CP14 10:05 (10:04)","","Christiansburg","Kroger","VA","021000644254","CY125O0"
"2759133","Wishbone","","2- 24 fl oz","","2025-10-28","","42545224205 05:19","","Christiansburg","Walmart","VA","041321006609","CY125O1"
"2759135","Ken's","","3-16 fl oz","","2025-10-29","","M1 14:14/ 12:44","","Christiansburg","Kroger","VA","041335363781","CY125O2"
"2759137","Great Value","","3-16 fl oz","","2025-10-28","","42008285 01:01/ 00:58/ 01:00","","Christiansburg","Walmart","VA","078742069852","CY125O3"
"2759139","Giant","","3-16 fl oz","","2025-11-09","","42D08135 16:50/ 16:22 / 16:50","","Germantown","Giant","MD","688267573552","CY125O4"
"2759141","Safeway Signature Select","","2- 24 fl oz","","2025-11-09","","VL 23:50/ 23:51","","Germantown","Safeway","MD","021130478989","CY125O5"
"2759143","Wegmans","","3-16 fl oz","","2025-11-09","","42B07315 04:32","","Germantown","Wegmans","MD","077890590324","CY125O6"
"2759145","Kroger","","3- 16 oz","","2025-11-03","","SA 5203 08:57/ 08:59/ 08:44","","Christiansburg","Kroger","VA","011110674258","CY125O7"
"2759147","Hidden Valley","","2- 24 oz","","2025-09-03","","G12516611","","Laurel ","Harris Teeter","MD","071100005783","CY125O8"
"2759149","Wishbone","","4-15 oz","","2025-09-03","","4252514220 4","","Laurel ","Harris Teeter","MD","41321005756","CY125O9"
"2759151","Kraft","","3-16 oz","","2025-09-03","","22:46 CP15","","Laurel ","Harris Teeter","MD","21000643615","CY125OA"
"2759153","Ken's","","3-16 oz","","2025-09-03","","14:02 M2Y","","Laurel ","Harris Teeter","MD","41335332183","CY125OB"
"2759155","Great Value","","3-16 oz","","2025-09-11","","42e08145 22:10","","Laurel ","Walmart","MD","78742048369","CY125OC"
"2759157","Signature Select","","2-24 oz","","2025-07-15","","VL 15:48","","Greenbelt ","Safeway","MD","21130478972","CY125OD"
"2759159","Wegmans","","3-16 oz","","2025-07-16","","42805135 18:27","","Hunt Valley","Wegmans","MD","77890382042","CY125OE"
"2759161","Harris Teeter","","3-16 oz","","2025-09-03","","42C06025 15:13","","Laurel ","Harris Teeter","MD","72036741981","CY125OF"
"2759163","Jif","","2-28 oz","","2025-07-14","","513042501 22:48","","Laurel ","Harris Teeter","MD","51500241776","CY125OG"
"2759165","Skippy","","2-28 oz","","2025-07-14","","LR1 22:48","","Laurel ","Harris Teeter","MD","37600106245","CY125OH"
"2759167","Peter Pan","","1-56 oz","","2025-09-11","","Q1J 10:06","","Laurel ","Walmart","MD","45300299327","CY125OI"
"2759169","Great Value","","1-64 oz","","2025-07-17","","F2-5214-03 01:11:41","","Laurel ","Walmart","MD","78742113784","CY125OJ"
"2759171","Giant","","1-64 oz","","2025-07-16","","TE5114A 12:42","","Greenbelt ","Giant","MD","","CY125OK"
"2759173","Signature Select","","1-64 oz","","2025-07-15","","TB5120A 16:57 S4298","","Greenbelt ","Safeway","MD","21130466627","CY125OL"
"2759175","Wegmans","","1-80 oz","","2025-07-16","","BB5 165 19:19","","Hunt Valley","Wegmans","MD","77890281017","CY125OM"
"2759177","Harris Teeter","","2-28 oz","","2025-07-14","","CN 2024","","Laurel ","Harris Teeter","MD","72036742728","CY125ON"
"2759179","Borden Eagle Brand","","4- 14oz","","2025-09-03","","5085 011 01 02 02:55","","Laurel ","Harris Teeter","MD","652729101133","CY125OO"
"2759181","Nestle La Lechera","","4- 14oz","","2025-09-11","","Z 51500080 14:10","","Laurel ","Walmart","MD","28000517809","CY125OP"
"2759183","Great Value","","4- 14oz","","2025-09-11","","10602 09:18","","Laurel ","Walmart","MD","78742433042","CY125OQ"
"2759185","Giant","","4- 14oz","","2025-07-16","","5136 011 04 02 20:08","","Greenbelt ","Giant","MD","688267073359","CY125OR"
"2759187","Signature Select","","4- 14oz","","2025-09-11","","5138 011 02 02 00:44","","","","","21130384990","CY125OS"
"2759189","Wegmans","","4- 14oz","","2025-09-11","","ORG 24308SZ101 09:45","","Hunt Valley","Wegmans","MD","77890401330","CY125OT"
"2759191","Harris Teeter","","4- 14oz","","2025-09-03","","5141 011 03 01 22:51","","Laurel ","Harris Teeter","MD","72036250148","CY125OU"
"2759193","Oscar Mayer","","3-16 oz","","2025-10-15","","18 48 2B","","Blacksburg","Kroger","VA","044700008812","CY125OV"
"2759195","Bar S","","3-16 oz","","2025-10-15","","236 11:00 EST 81A","","Christiansburg","Walmart","VA","01592334","CY125OW"
